x,y,z,x_L,y_L,z_L,theta,x_dot,y_dot,z_dot,x_Ldot,y_Ldot,z_Ldot,theta_dot,Cable_Length,u1,u2
0.0,-0.008615079335868359,5.390378952026367,0.0,-0.010607309639453888,4.891382694244385,0.0026438389904797077,0.0,-0.00770213920623064,0.4767608642578125,0.0,0.02216883935034275,0.47651395201683044,-0.014688704162836075,0.49900022149086,14.777742385864258,14.825100898742676
0.0,-0.008775372989475727,5.399956703186035,0.0,-0.010156729258596897,4.90095853805542,0.002321868436411023,0.0,-0.00831073522567749,0.48134028911590576,0.0,0.02284826897084713,0.4810516834259033,-0.017508359625935555,0.49900007247924805,14.79140853881836,14.823129653930664
0.0,-0.008946861140429974,5.409622669219971,0.0,-0.009695054031908512,4.910623073577881,0.001961830537766218,0.0,-0.008820231072604656,0.485748827457428,0.0,0.02327686920762062,0.48541808128356934,-0.018495433032512665,0.4990001618862152,14.78909969329834,14.800204277038574
0.0,-0.009127488359808922,5.419375419616699,0.0,-0.009227374568581581,4.920375347137451,0.001572158420458436,0.0,-0.009224103763699532,0.49017974734306335,0.0,0.023447709158062935,0.4898064434528351,-0.020471785217523575,0.49900007247924805,14.785170555114746,14.807404518127441
0.0,-0.00931505486369133,5.4292144775390625,0.0,-0.008758896961808205,4.930214881896973,0.0011400175280869007,0.0,-0.009513654746115208,0.494569331407547,0.0,0.023356152698397636,0.4941530227661133,-0.022742293775081635,0.4989998936653137,14.780455589294434,14.805998802185059
0.0,-0.00950547307729721,5.43847131729126,0.0,-0.008294143714010715,4.939472675323486,0.0006724305567331612,0.0,-0.009683237411081791,0.5020159482955933,0.0,0.023038066923618317,0.4650438129901886,-0.024016402661800385,0.49900010228157043,14.783305168151855,14.797638893127441
0.0,-0.00969957560300827,5.448491096496582,0.0,-0.00784076564013958,4.949494361877441,0.00019855445134453475,0.0,-0.009713641367852688,0.50315922498703,0.0,0.02233874425292015,0.5031946897506714,-0.02337121032178402,0.4990001916885376,14.788995742797852,14.781737327575684
0.0,-0.009893164038658142,5.458593368530273,0.0,-0.007402305956929922,4.959599494934082,-0.00025134842144325376,0.0,-0.009626317769289017,0.5073350667953491,0.0,0.021464969962835312,0.5073263645172119,-0.021619077771902084,0.49900007247924805,14.787301063537598,14.767589569091797
0.0,-0.010083802044391632,5.468778610229492,0.0,-0.006983834318816662,4.969788074493408,-0.0006697453209199011,0.0,-0.009420922957360744,0.5115712285041809,0.0,0.02034146338701248,0.5115179419517517,-0.02022060938179493,0.4990001618862152,14.78975772857666,14.774024963378906
0.0,-0.010269200429320335,5.4790449142456055,0.0,-0.006590230856090784,4.980058670043945,-0.0010579332010820508,0.0,-0.009105261415243149,0.5156527161598206,0.0,0.018980199471116066,0.5155544281005859,-0.018598176538944244,0.49899980425834656,14.779610633850098,14.761358261108398
0.0,-0.010441528633236885,5.4887237548828125,0.0,-0.006221199408173561,4.989741802215576,-0.0014215365517884493,0.0,-0.008709868416190147,0.5226722359657288,0.0,0.017640890553593636,0.486093133687973,-0.017762163653969765,0.49899980425834656,14.764148712158203,14.754743576049805
0.0,-0.010603835806250572,5.498486518859863,0.0,-0.005886038765311241,4.999508857727051,-0.0017654069233685732,0.0,-0.008194808848202229,0.5265223979949951,0.0,0.015844786539673805,0.490270733833313,-0.016624875366687775,0.4989999532699585,14.76215934753418,14.749364852905273
0.0,-0.010747356340289116,5.507659912109375,0.0,-0.005582056939601898,5.008686542510986,-0.0020948247984051704,0.0,-0.0076506612822413445,0.5364829301834106,0.0,0.014524076133966446,0.42742979526519775,-0.01631690189242363,0.49900010228157043,14.751091003417969,14.747626304626465
